Inv Date,Inv Date (MMM-YYYY),Material Group Code,Material Group Desc,Material Code,Material Desc,Plant Code,Storage Location Code,Storage Location Desc,Payer Customer Group,Payer Customer Group 1,Payer Customer,Total COGS EA,Total COGS CTN,Total COGS Value,Sales Department Code,Inv - Net NV1,IsFestive,Status,Outlier
2023-01-03,Jan - 2023,179,MORGAN,110609385,MFQ-D3RC CIRCULATION FAN (OSCL/3X45W),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),U & ME  ELECTRICAL SDN BHD (103021142),6,6.0,1306.48,E6,1830.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110678809,MMC-3300A MULTI PURPOSE COOKER 3L,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),NAVISONIC SDN BHD (103033249),16,16.0,983.6,E6,1104.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110678820,MMC-3400A MULTI PURPOSE COOKER 4L,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),BLT ELECTRONICS SDN BHD (103025245),10,10.0,842.84,E6,1200.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110680927,MCF-6307L CHEST FREEZER (600L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),CHOP GUAN SENG (103021360),3,3.0,3487.57,E6,5040.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110680927,MCF-6307L CHEST FREEZER (600L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),KCS RESOURCES CORPORATION(M) (103028729),1,1.0,1162.52,E6,1726.6,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110680927,MCF-6307L CHEST FREEZER (600L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),PUSAT PERKHIDMATAN TV & VIDEO (103020805),1,1.0,1162.52,E6,1780.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110680927,MCF-6307L CHEST FREEZER (600L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),SYARIKAT HIAP HUAT LETRIK (103020428),1,1.0,1162.52,E6,1780.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110680927,MCF-6307L CHEST FREEZER (600L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),VEGA FIVE ELECTRIC & ELECTRONICS (103020311),1,1.0,1162.52,E6,1780.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110680932,MCF-4507L CHEST FREEZER (423L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),U & ME  ELECTRICAL SDN BHD (103021142),3,3.0,2595.75,E6,4044.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110680933,MCF-5507L CHEST FREEZER (520L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),U & ME  ELECTRICAL SDN BHD (103021142),5,5.0,5433.68,E6,8435.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110691780,MVC-25 DEX UPRIGHT VACUUM,MY01,2020.0,Century                                           ,REDEMPTION HOUSE (R1), (),TRI E MARKETING SDN BHD (103021507),20,20.0,1078.62,E6,1509.2,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110691780,MVC-25 DEX UPRIGHT VACUUM,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),SERI B.P. ELECTRONICS SDN BHD (103020395),30,30.0,1617.92,E6,2250.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110697871,MSM-NC400HM STAND MIXER 400W,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),JACK-KWONG ENTERPRISE (103020548),1,1.0,92.03,E6,0.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110697871,MSM-NC400HM STAND MIXER 400W,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),KCS RESOURCES CORPORATION(M) (103028729),1,1.0,92.03,E6,0.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110697871,MSM-NC400HM STAND MIXER 400W,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),SYARIKAT HIAP HUAT LETRIK (103020428),2,2.0,184.05,E6,0.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110697871,MSM-NC400HM STAND MIXER 400W,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),U & ME  ELECTRICAL SDN BHD (103021142),8,8.0,736.2,E6,0.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110697871,MSM-NC400HM STAND MIXER 400W,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),VEGA FIVE ELECTRIC & ELECTRONICS (103020311),1,1.0,92.03,E6,0.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110703387,MFD-A9 FOOD DEHYDRATOR,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),SUPER TOPS ELECTRICAL (M) SDN BHD (103031410),4,4.0,336.66,E6,471.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110703420,MBH-SD625 OPTIFLEX BIH GLASS 2 BURNER,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),VEGA FIVE ELECTRIC & ELECTRONICS (103020311),1,1.0,380.35,E6,519.75,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110710675,MCF-7307L CHEST FREEZER (700L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),SYARIKAT HIAP HUAT LETRIK (103020428),1,1.0,1622.96,E6,2250.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110710676,MWM-1370SA SEMI AUTO WASHER 7KG,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),KCS RESOURCES CORPORATION(M) (103028729),25,25.0,6361.91,E6,9384.75,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110710677,MWM-1310SA SEMI AUTO WASHER 10KG,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),JACK-KWONG ENTERPRISE (103020548),3,3.0,1012.29,E6,1485.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110710677,MWM-1310SA SEMI AUTO WASHER 10KG,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),KCS RESOURCES CORPORATION(M) (103028729),14,14.0,4724.0,E6,6925.8,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110710678,MWM-1312SA SEMI AUTO WASHER 12KG,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),JACK-KWONG ENTERPRISE (103020548),3,3.0,1138.67,E6,1725.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110710678,MWM-1312SA SEMI AUTO WASHER 12KG,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),KCS RESOURCES CORPORATION(M) (103028729),10,10.0,3795.59,E6,5752.1,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110724518,MCF-0958L CHEST FREEZER (80L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),KCS RESOURCES CORPORATION(M) (103028729),6,6.0,2167.56,E6,2892.54,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110724518,MCF-0958L CHEST FREEZER (80L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),PERNIAGAAN JIN CHEW (103028318),2,2.0,722.52,E6,964.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110724518,MCF-0958L CHEST FREEZER (80L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),SUPREME HOME APPLIANCES SDN BHD (103021143),4,4.0,1445.04,E6,1718.8,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110724518,MCF-0958L CHEST FREEZER (80L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),YEAW TV SDN BHD (103026004),10,10.0,3612.61,E6,4430.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110724518,MCF-0958L CHEST FREEZER (80L),MY01,3005.0,Demo-Home Appl                                    ,WHOLESALER (W4), (),DA LOGISTICS (M) SDN BHD (103028169),2,2.0,722.52,E6,994.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110730567,MRC-TD618NS TRADITIONAL RICE COOKER 1.8L,MY01,2020.0,Century                                           ,REDEMPTION HOUSE (R1), (),TRI E MARKETING SDN BHD (103021507),39,39.0,2408.25,E6,2921.1,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110759711,MTS-22A BREAD TOASTER 2 SLICE,MY01,2020.0,Century                                           ,REDEMPTION HOUSE (R1), (),TRI E MARKETING SDN BHD (103021507),58,58.0,1982.82,E6,2557.8,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110759711,MTS-22A BREAD TOASTER 2 SLICE,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),KCS RESOURCES CORPORATION(M) (103028729),55,55.0,1880.27,E6,0.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110759711,MTS-22A BREAD TOASTER 2 SLICE,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),PERNIAGAAN JIN CHEW (103028318),6,6.0,205.12,E6,312.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110781876,MFS-29 NUTRISTEAM(BK) STEAMER 28L,MY01,2020.0,Century                                           ,REDEMPTION HOUSE (R1), (),TRI E MARKETING SDN BHD (103021507),2,2.0,377.1,E6,460.6,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110781876,MFS-29 NUTRISTEAM(BK) STEAMER 28L,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),YU HENG ELECTRIC SDN BHD (103020509),2,2.0,377.1,E6,470.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110781878,MIC-2520 INDUCTION COOKER/2000W,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),JACK-KWONG ENTERPRISE (103020548),2,2.0,145.42,E6,0.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110800785,MJK-917 JUG KETTLE/1.7L (SS HEATING E.),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),NAVISONIC SDN BHD (103033249),8,8.0,182.37,E6,240.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110825569,MCF-0658L CHEST FREEZER (60L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),LAM LOONG  ELECTRICAL SALES (103020954),2,2.0,672.68,E6,884.8,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110834651,MSM-NC300HM STAND MIXER 300W,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),PERNIAGAAN JIN CHEW (103028318),1,1.0,60.19,E6,0.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110834651,MSM-NC300HM STAND MIXER 300W,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),PUSAT PERKHIDMATAN TV & VIDEO (103020805),1,1.0,60.19,E6,0.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110834651,MSM-NC300HM STAND MIXER 300W,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),SYARIKAT HIAP HUAT LETRIK (103020428),1,1.0,60.19,E6,0.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110834651,MSM-NC300HM STAND MIXER 300W,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),TAN ELECTRICAL SERVICE (103020292),1,1.0,60.19,E6,0.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110834651,MSM-NC300HM STAND MIXER 300W,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),YEAW TV SDN BHD (103026004),1,1.0,60.19,E6,0.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110850300,MFS-MC12L FOOD STEAMER / 12L,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),JH ECOMMERCE SDN BHD (103028155),10,10.0,935.0,E6,1250.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110856569,MVC-CHS180DB CORDLESS 3IN1 STICK VACUUM,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),KEDAI RADIO TONMOOI RETAIL SDN BHD (103020356),6,6.0,1268.72,E6,1800.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110857628,MAO-VORTEX PRO 22 AIR FRYER OVEN,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),KCS RESOURCES CORPORATION(M) (103028729),5,5.0,953.22,E6,1430.75,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110859236,MUF-DC168 UPRIGHT FREEZER (DIRECT COOL),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),U & ME  ELECTRICAL SDN BHD (103021142),1,1.0,662.02,E6,863.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110862792,MAF-C707 AIR FRYER 7.7L,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),SERI B.P. ELECTRONICS SDN BHD (103020395),10,10.0,1605.53,E6,2490.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110870739,MPC-800 ELECTRIC PRESSURE COOKER 8L,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),U & ME  ELECTRICAL SDN BHD (103021142),6,6.0,958.72,E6,1170.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110873088,MFT-50R TOWER FAN (LED DISPLAY/3 SPEEDS),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),JH ECOMMERCE SDN BHD (103028155),11,11.0,1771.13,E6,2200.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110873088,MFT-50R TOWER FAN (LED DISPLAY/3 SPEEDS),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),U & ME  ELECTRICAL SDN BHD (103021142),6,6.0,966.07,E6,1158.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110873088,MFT-50R TOWER FAN (LED DISPLAY/3 SPEEDS),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),YU HENG ELECTRIC SDN BHD (103020509),2,2.0,322.02,E6,430.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110873207,MPC-600TC ELECTRIC PRESSURE COOKER 6L,MY01,2020.0,Century                                           ,REDEMPTION HOUSE (R1), (),TRI E MARKETING SDN BHD (103021507),2,2.0,267.84,E6,392.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110878434,MCP-30P CHOPPER WITH GARLIC PEELER 300W,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),YU HENG ELECTRIC SDN BHD (103020509),2,2.0,110.94,E6,158.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110878435,MSM-SC150NS SANDWICH MAKER (NON-STICK),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),JH ECOMMERCE SDN BHD (103028155),5,5.0,167.16,E6,240.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110878435,MSM-SC150NS SANDWICH MAKER (NON-STICK),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),PERNIAGAAN JIN CHEW (103028318),10,10.0,334.33,E6,480.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110878436,MDM-B382 CUPCAKE MAKER,MY01,2020.0,Century                                           ,REDEMPTION HOUSE (R1), (),TRI E MARKETING SDN BHD (103021507),18,18.0,692.38,E6,1146.6,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110892995,MCF-G516L GLASS DOOR CHEST FREEZER 516L,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),TAN ELECTRICAL SERVICE (103020292),1,1.0,1063.03,E6,1700.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110895796,MDM-383 3 IN 1 DETACHABLE SANDWICH MAKER,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),NAVISONIC SDN BHD (103033249),4,4.0,255.0,E6,356.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110895817,MCM-NC12C COFFEE MAKER (12CUP/1.5L),MY01,2020.0,Century                                           ,REDEMPTION HOUSE (R1), (),TRI E MARKETING SDN BHD (103021507),2,2.0,94.77,E6,135.24,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110895817,MCM-NC12C COFFEE MAKER (12CUP/1.5L),MY01,3005.0,Demo-Home Appl                                    ,WHOLESALER (W4), (),DA LOGISTICS (M) SDN BHD (103028169),1,1.0,47.38,E6,71.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110940208,MIB-6619 INSTANT BOILER (3.0L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),KCS RESOURCES CORPORATION(M) (103028729),6,6.0,1124.05,E6,1571.4,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110943725,MAF-946D DIGITAL AIR FRYER 4.5L,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),PERNIAGAAN ELEKTRIK & PERABUT UTAMA (103031064),6,0.5,882.05,E6,1134.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110943726,MMB-NC63(BK) MINI BAR 50L (BLACK),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),YU HENG ELECTRIC SDN BHD (103020509),3,0.25,789.02,E6,1050.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110956113,MCF-1178LS CHEST FREEZER (116L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),LAM LOONG  ELECTRICAL SALES (103020954),2,2.0,745.87,E6,1089.6,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110956114,MCF-3007LS CHEST FREEZER (271L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),KCS RESOURCES CORPORATION(M) (103028729),3,3.0,1646.57,E6,2531.7,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110956114,MCF-3007LS CHEST FREEZER (271L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),U & ME  ELECTRICAL SDN BHD (103021142),5,5.0,2744.29,E6,4210.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110956115,MCF-3507LS CHEST FREEZER (327L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),EVERBEST SUCCESS SOLUTIONS (M) SDN BHD (103032363),2,2.0,1246.11,E6,1980.0,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110956115,MCF-3507LS CHEST FREEZER (327L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),KCS RESOURCES CORPORATION(M) (103028729),4,4.0,2492.21,E6,3841.2,True,Active,False
2023-01-03,Jan - 2023,179,MORGAN,110956115,MCF-3507LS CHEST FREEZER (327L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),U & ME  ELECTRICAL SDN BHD (103021142),5,5.0,3115.26,E6,4800.0,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110493826,MRC-TC28 TRADITIONAL RICE COOKER 2.8L,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),NAVISONIC SDN BHD (103033249),4,2.0,281.4,E6,392.0,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110518278,MJE-AA05W JUICE EXTRACTOR,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),UNITY MOMENTUM SDN BHD (103032361),4,1.33333333333333,222.38,E6,300.0,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110609414,MGS-SC9516CD GAS STOVE (SS/135X135MM),MY01,2020.0,Century                                           ,ELECTRICAL SHOP (E2), (),INTERBASE RESOURCES SDN BHD (103022540),1,1.0,151.48,E6,228.0,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110609451,MEO-602RC ELECTRIC OVEN 60L ROTIS/CONVE,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),SHUI FA TRADING (103020362),2,2.0,460.59,E6,650.0,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110678820,MMC-3400A MULTI PURPOSE COOKER 4L,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),SUPER PROFESSIONAL AIRCOND (103027915),14,14.0,1179.97,E6,1440.0,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110680927,MCF-6307L CHEST FREEZER (600L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),EXCELLENT WENG HING (KEPONG) (103027112),2,2.0,2325.05,E6,3454.0,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110680927,MCF-6307L CHEST FREEZER (600L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),SHUI FA TRADING (103020362),1,1.0,1162.52,E6,1780.0,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110680932,MCF-4507L CHEST FREEZER (423L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),THREE STAR  AIR-CONDITIONER TRADING (103020298),3,3.0,2595.75,E6,4170.0,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110691780,MVC-25 DEX UPRIGHT VACUUM,MY01,2020.0,Century                                           ,ELECTRICAL SHOP (E2), (),INTERBASE RESOURCES SDN BHD (103022540),6,6.0,323.59,E6,462.0,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110697871,MSM-NC400HM STAND MIXER 400W,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),EXCELLENT WENG HING (KEPONG) (103027112),2,2.0,184.05,E6,0.0,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110724518,MCF-0958L CHEST FREEZER (80L),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),SYARIKAT ALAT LETRIK ASIA (103020372),3,3.0,1083.78,E6,1329.0,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110739728,MEO-GLAMO 120RC ELECTRIC OVEN 120L R/C,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),SHUI FA TRADING (103020362),2,2.0,640.33,E6,1217.6,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110781876,MFS-29 NUTRISTEAM(BK) STEAMER 28L,MY01,2020.0,Century                                           ,ELECTRICAL SHOP (E2), (),INTERBASE RESOURCES SDN BHD (103022540),3,3.0,565.65,E6,705.0,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110781876,MFS-29 NUTRISTEAM(BK) STEAMER 28L,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),SHUI FA TRADING (103020362),2,2.0,377.1,E6,470.0,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110781876,MFS-29 NUTRISTEAM(BK) STEAMER 28L,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),WENG HING & COMPANY (103025269),11,11.0,2074.07,E6,2585.0,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110800785,MJK-917 JUG KETTLE/1.7L (SS HEATING E.),MY01,2020.0,Century                                           ,ELECTRICAL SHOP (E2), (),INTERBASE RESOURCES SDN BHD (103022540),6,6.0,136.78,E6,204.0,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110800785,MJK-917 JUG KETTLE/1.7L (SS HEATING E.),MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),NAVISONIC SDN BHD (103033249),16,16.0,364.74,E6,480.0,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110818639,MWM-7 ZIRCON FULLY AUTO WASHER 7KG,MY01,2020.0,Century                                           ,ELECTRICAL SHOP (E2), (),INTERBASE RESOURCES SDN BHD (103022540),1,1.0,454.43,E6,620.0,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110824105,MAF-EROS 8 DIGITAL AIR FRYER 8L,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),SHUI FA TRADING (103020362),3,3.0,524.83,E6,0.0,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110824185,MCF-G336L GLASS DOOR CHEST FREEZER 336L,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),SURIA BARU JAYA ENTERPRISE (103032818),2,2.0,1656.6,E6,2560.0,True,Active,False
2023-01-04,Jan - 2023,179,MORGAN,110834651,MSM-NC300HM STAND MIXER 300W,MY01,2020.0,Century                                           ,SPECIALITY STORES (SG), (),SURIA BARU JAYA ENTERPRISE (103032818),2,2.0,120.38,E6,0.0,True,Active,False
